,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Position,Date of Birth,Age,Nationality,Market Value
169,Rayan Raveloson,308,Auxerre,26," D(CR),DMC  ",27(7),2427,1,0.4,28.8,83.4,0.2,2.1,0.0,6.51,2,0,0,0.9,0.9,1,0.2,1.0,0.0,0.5,1.2,1.1,1.1,0.6,0.3,1.9,0.3,0.4,1,Defensive Midfield,"Jan 16, 1997",26,Madagascar,€1.80m
170,Julian Jeanvier,308,Auxerre,31, D(C)  ,20(2),1763,0,0.0,35.5,83.1,0.0,2.5,0.0,6.4,1,3,1,0.4,1.1,0,0.1,0.5,0.0,0.1,0.4,1.5,1.2,1.1,0.3,4.3,0.4,0.8,0,Centre-Back,"Mar 31, 1992",31,Guinea,€800k
171,Lassine Sinayoko,308,Auxerre,23, AM(R)  ,16(17),1569,2,0.7,15.8,77.4,0.2,0.4,0.0,6.4,1,0,1,1.3,0.7,0,0.8,0.7,0.2,1.0,1.3,1.0,0.5,0.9,0.0,0.5,0.6,0.0,0,Right Winger,"Dec 8, 1999",23,Mali,€1.20m
172,Gauthier Hein,308,Auxerre,26, AM(CR)  ,23(12),1886,0,0.8,18.9,84.4,0.5,1.5,0.0,6.33,2,1,0,1.1,0.1,0,0.5,0.4,0.1,0.7,1.0,0.8,0.2,0.6,0.0,0.3,0.9,0.0,0,Right Winger,"Aug 7, 1996",26,France,€2.00m
173,Benoît Costil,308,Auxerre,35, GK  ,19,1710,0,0.0,27.3,66.5,0.0,8.4,0.0,6.32,0,0,0,0.0,0.1,0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.1,0.0,0,Goalkeeper,"Jul 3, 1987",35,France,€1.00m
174,M'Baye Niang,308,Auxerre,28," AM(LR),FW  ",17(13),1486,0,0.3,9.5,64.0,0.0,0.3,0.0,6.31,6,2,2,1.3,2.3,0,0.3,1.4,0.3,0.7,2.4,0.4,0.0,1.4,0.0,0.6,0.3,0.0,0,Centre-Forward,"Dec 19, 1994",28,Senegal,€2.50m
175,Youssouf M'Changama,308,Auxerre,32, M(C)  ,11(15),1079,0,0.4,17.3,82.5,0.4,0.9,0.1,6.29,0,1,0,0.7,0.5,0,0.4,0.7,0.0,0.3,0.7,0.8,0.6,0.5,0.0,0.2,0.2,0.0,0,Attacking Midfield,"Aug 29, 1990",32,Comoros,€900k
176,Matthis Abline,308,Auxerre,20, FW  ,8(11),803,1,0.3,5.2,69.4,0.1,0.1,0.0,6.23,2,1,0,1.4,0.6,0,0.6,0.5,0.3,0.9,2.3,0.2,0.1,0.7,0.0,0.1,0.3,0.1,0,Centre-Forward,"Mar 28, 2003",20,France,€4.50m
177,Mounaïm El Idrissy,610,AC Ajaccio,24, FW  ,30(2),2509,0,0.4,18.6,69.0,0.0,0.3,0.0,6.56,6,10,0,1.6,3.7,2,0.3,2.5,0.7,1.1,2.8,1.0,0.4,2.5,0.0,0.6,0.8,0.0,0,Centre-Forward,"Feb 10, 1999",24,France,€2.00m
178,Mohamed Youssouf,610,AC Ajaccio,35, D(R)  ,27(3),2457,0,0.5,30.6,73.5,0.6,1.6,0.0,6.53,0,5,1,0.2,1.6,1,0.4,1.2,0.0,0.5,1.0,2.4,2.2,1.3,0.4,2.1,0.8,0.3,1,Right-Back,"Mar 26, 1988",35,Comoros,€200k
179,Vincent Marchetti,610,AC Ajaccio,25, M(C)  ,29(2),2463,2,0.5,33.5,80.0,0.0,2.3,0.2,6.49,0,7,0,1.2,0.2,0,1.5,1.2,0.0,1.3,1.6,1.8,0.6,0.9,0.0,1.0,1.4,0.1,0,Central Midfield,"Jul 4, 1997",25,France,€2.50m
180,Cyrille Bayala,610,AC Ajaccio,27, AM(R)  ,25(8),2017,1,0.6,17.3,64.7,0.2,0.5,0.0,6.39,1,3,1,0.7,1.2,0,0.8,0.8,0.2,1.1,1.7,1.6,0.8,0.9,0.0,0.6,0.7,0.1,0,Right Winger,"May 24, 1996",27,Burkina Faso,€900k
181,Oumar Gonzalez,610,AC Ajaccio,25, D(C)  ,29(1),2579,0,0.0,36.5,81.8,0.0,1.6,0.0,6.39,0,10,0,0.4,2.1,0,0.2,1.5,0.1,0.3,0.7,1.7,1.7,1.5,0.5,2.6,0.5,0.4,0,Centre-Back,"Feb 25, 1998",25,Cameroon,€2.50m
182,Ismaël Diallo,610,AC Ajaccio,26, D(L)  ,25(3),2183,0,0.3,30.6,76.0,0.2,2.4,0.1,6.36,0,9,1,0.1,0.9,0,0.5,1.2,0.0,0.4,1.3,1.6,1.1,1.5,0.1,1.5,1.0,0.4,0,Left-Back,"Jan 29, 1997",26,Cote d'Ivoire,€1.50m
183,Mickaël Alphonse,610,AC Ajaccio,33, D(LR)  ,14(12),1357,0,0.4,19.5,71.1,0.2,1.0,0.0,6.35,0,2,1,0.4,1.2,1,0.4,0.6,0.0,0.5,0.6,1.3,1.3,0.7,0.2,1.5,0.5,0.2,1,Right-Back,"Jul 12, 1989",33,Guadeloupe,€250k
184,Thomas Mangani,610,AC Ajaccio,36, M(C)  ,14(12),1329,1,1.0,31.7,73.7,0.9,3.2,0.1,6.32,1,4,1,0.4,0.8,0,0.2,0.5,0.0,0.1,0.3,1.2,0.9,0.9,0.0,0.8,1.1,0.1,0,Central Midfield,"Apr 29, 1987",36,France,€400k
185,Romain Hamouma,610,AC Ajaccio,36," M(CLR),FW  ",14(5),1091,2,0.7,15.8,81.7,0.6,0.3,0.0,6.31,2,1,2,0.8,0.7,0,0.8,0.8,0.2,0.7,2.0,0.4,0.1,0.9,0.0,0.1,0.2,0.0,0,Right Winger,"Mar 29, 1987",36,France,€400k
186,Clément Vidal,610,AC Ajaccio,23, D(C)  ,21(5),1901,0,0.0,29.5,77.4,0.0,2.8,0.0,6.29,1,5,1,0.5,2.0,1,0.0,0.7,0.0,0.2,0.2,1.0,1.0,0.8,0.3,2.7,0.8,0.6,0,Centre-Back,"Jun 18, 2000",23,France,€1.80m
187,Kevin Spadanuda,610,AC Ajaccio,26, M(L)  ,13(9),1069,1,0.4,11.3,81.5,0.0,0.2,0.0,6.26,0,3,0,0.3,0.2,0,1.0,1.0,0.0,1.0,1.3,1.3,0.5,0.9,0.0,0.2,1.0,0.0,0,Left Winger,"Jan 16, 1997",26,Switzerland,€700k
188,Benjamin Leroy,610,AC Ajaccio,34, GK  ,32,2799,0,0.0,24.8,57.6,0.0,7.3,0.0,6.26,0,1,0,0.0,0.1,1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0,Goalkeeper,"Apr 7, 1989",34,France,€500k
189,Mathieu Coutadeur,610,AC Ajaccio,37, M(C)  ,22(5),1951,0,0.4,43.9,84.6,0.0,2.9,0.1,6.24,0,2,0,0.1,0.3,0,0.2,0.5,0.0,0.3,0.7,0.9,0.7,0.2,0.0,0.8,0.7,0.1,0,Central Midfield,"Mar 20, 1986",37,France,€200k
190,Riad Nouri,610,AC Ajaccio,38, M(LR)  ,16(17),1692,1,0.8,15.9,74.0,0.8,0.5,0.0,6.24,1,3,0,0.5,0.4,0,0.4,0.5,0.2,0.5,0.9,0.6,0.5,0.5,0.0,0.2,0.5,0.0,0,Right Winger,"Jun 7, 1985",38,France,€200k
191,Cédric Avinel,610,AC Ajaccio,36, D(C)  ,19(5),1791,0,0.0,29.8,85.0,0.0,1.6,0.0,6.18,1,2,1,0.1,1.6,1,0.0,0.1,0.0,0.0,0.1,0.5,0.6,0.5,0.4,3.7,0.2,0.5,0,Centre-Back,"Sep 11, 1986",36,Guadeloupe,€250k
192,Enzo Le Fée,146,Lorient,23, M(CLR)  ,35,3039,5,1.9,56.1,84.7,0.9,3.0,0.1,7.26,5,5,0,1.3,0.3,5,1.9,1.8,0.1,1.6,2.1,3.1,1.0,1.2,0.0,0.9,2.0,0.1,0,Attacking Midfield,"Feb 3, 2000",23,France,€20.00m
193,Montassar Talbi,146,Lorient,25, D(C)  ,38,3420,2,0.1,51.7,89.1,0.0,1.8,0.0,6.79,1,0,0,0.2,2.4,1,0.2,0.7,0.0,0.2,0.4,1.4,1.1,0.4,0.4,4.8,0.3,0.9,0,Centre-Back,"May 26, 1998",25,Tunisia,€8.00m
194,Laurent Abergel,146,Lorient,30, DMC  ,28(1),2351,1,0.5,50.8,88.7,0.0,2.3,0.2,6.72,0,5,1,0.4,0.3,0,0.8,1.0,0.0,0.7,1.0,3.2,1.2,1.0,0.0,1.2,1.8,0.3,0,Defensive Midfield,"Feb 1, 1993",30,France,€3.00m
195,Gédéon Kalulu,146,Lorient,25," D(R),M(R)  ",28(1),2442,4,0.8,40.2,82.0,0.2,1.9,0.0,6.69,0,6,0,0.3,1.0,1,0.7,0.6,0.1,0.6,1.1,2.2,1.0,1.0,0.2,2.4,0.6,0.1,0,Right-Back,"Aug 29, 1997",25,DR Congo,€5.00m
196,Julien Laporte,146,Lorient,29, D(C)  ,19(1),1656,0,0.1,39.8,85.4,0.0,3.0,0.0,6.64,0,1,0,0.3,1.6,0,0.1,0.8,0.1,0.1,0.3,1.1,0.9,0.5,0.3,5.3,0.3,1.4,1,Centre-Back,"Nov 4, 1993",29,France,€2.50m
197,Vincent Le Goff,146,Lorient,33," D(CL),M(L)  ",37,3330,0,0.4,47.0,83.9,0.4,1.2,0.0,6.63,0,1,0,0.5,0.8,0,0.3,0.5,0.1,0.3,0.5,2.0,1.1,0.5,0.1,2.4,0.5,0.2,0,Left-Back,"Oct 15, 1989",33,France,€1.00m
198,Yvon Mvogo,146,Lorient,29, GK  ,21,1813,0,0.0,25.4,71.5,0.0,5.2,0.0,6.59,0,0,0,0.0,0.2,0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0,Goalkeeper,"Jun 6, 1994",29,Switzerland,€3.50m
199,Théo Le Bris,146,Lorient,20, M(L)  ,15(12),1451,2,0.5,20.3,81.8,0.1,0.2,0.0,6.48,2,0,0,0.4,0.4,0,0.6,0.1,0.0,0.4,0.8,1.1,0.7,0.2,0.0,1.0,0.7,0.1,0,Left Midfield,"Oct 1, 2002",20,France,€3.00m
200,Ibrahima Koné,146,Lorient,24, FW  ,15(22),1569,1,0.4,9.6,66.9,0.0,0.1,0.0,6.46,7,3,0,0.8,1.5,0,0.4,0.6,0.4,0.7,1.8,0.6,0.1,0.8,0.0,0.5,0.2,0.0,0,Centre-Forward,"Jun 16, 1999",24,Mali,€4.00m
201,Stéphane Diarra,146,Lorient,24, AM(R)  ,14(14),1070,0,0.4,10.8,75.2,0.1,0.1,0.0,6.46,2,1,0,0.7,0.2,1,0.9,0.8,0.1,0.5,1.1,0.9,0.8,0.3,0.0,0.3,0.6,0.0,0,Right Winger,"Dec 9, 1998",24,Cote d'Ivoire,€2.50m
202,Julien Ponceau,146,Lorient,22, AM(C)  ,20(11),1663,4,0.8,26.3,83.7,0.0,0.8,0.0,6.39,1,1,0,0.5,0.3,0,0.3,0.8,0.1,0.6,1.3,0.9,0.5,0.7,0.0,0.4,0.7,0.1,0,Attacking Midfield,"Nov 28, 2000",22,France,€2.50m
203,Yoann Cathline,146,Lorient,20, AM(L)  ,11(12),1085,1,0.3,12.7,72.9,0.4,0.2,0.0,6.38,1,0,0,1.1,0.1,0,1.0,1.2,0.0,1.2,1.7,0.8,0.3,0.5,0.0,0.6,0.3,0.0,0,Left Winger,"Jul 22, 2002",20,France,€2.00m
204,Bonke Innocent,146,Lorient,27, DMC  ,14(11),1183,1,0.2,23.0,89.2,0.0,0.7,0.0,6.34,0,5,0,0.2,0.4,0,0.2,0.4,0.0,0.2,0.3,1.1,1.0,1.5,0.0,1.2,1.0,0.2,0,Defensive Midfield,"Jan 20, 1996",27,Nigeria,€2.00m
205,Benjamin Bourigeaud,313,Rennes,29, M(CLR)  ,37,3084,10,2.6,46.6,80.8,2.0,3.1,0.2,7.15,7,4,1,2.0,0.3,4,0.4,0.4,0.1,0.5,0.9,1.2,0.8,0.9,0.1,0.7,1.2,0.1,0,Central Midfield,"Jan 14, 1994",29,France,€18.00m
206,Amine Gouiri,313,Rennes,23," AM(L),FW  ",29(4),2532,3,1.1,22.1,79.8,0.2,0.5,0.1,7.12,15,3,0,2.2,0.9,1,1.0,0.5,0.2,1.1,2.2,1.3,0.4,1.2,0.0,0.3,0.6,0.0,0,Left Winger,"Feb 16, 2000",23,Algeria,€35.00m
207,Gaëtan Laborde,613,Nice,29," AM(CLR),FW  ",28(5),2514,3,1.3,19.3,71.0,0.5,0.3,0.1,7.12,13,0,0,2.3,1.5,4,0.8,0.8,0.2,0.9,2.1,1.4,0.3,0.8,0.0,0.4,0.7,0.1,0,Centre-Forward,"May 3, 1994",29,France,€16.00m
208,Jérémy Doku,313,Rennes,21, AM(LR)  ,13(16),1287,2,1.0,17.0,86.4,0.2,0.2,0.0,7.08,6,0,0,0.9,0.1,4,3.3,1.2,0.0,0.8,1.5,0.9,0.2,0.6,0.0,0.1,0.4,0.0,0,Left Winger,"May 27, 2002",21,Belgium,€28.00m
209,Karl Toko Ekambi,228,Lyon,30," AM(LR),FW  ",15(4),1357,2,1.4,30.4,82.3,0.3,1.4,0.1,6.91,4,1,0,2.2,0.8,2,1.4,0.5,0.1,1.3,2.0,0.5,0.5,0.4,0.0,0.3,0.6,0.1,0,Centre-Forward,"Sep 14, 1992",30,Cameroon,€8.00m
210,Adrien Truffert,313,Rennes,21," D(L),M(L)  ",24(4),1962,6,0.8,40.5,80.8,0.4,1.0,0.0,6.83,0,2,0,0.4,1.2,1,0.8,0.9,0.1,0.5,1.0,2.2,0.8,0.7,0.2,1.6,0.5,0.3,0,Left-Back,"Nov 20, 2001",21,France,€18.00m
211,Hamari Traoré,313,Rennes,31," D(R),M(R)  ",28(3),2531,4,0.7,51.2,87.0,0.5,2.1,0.1,6.82,1,5,0,1.0,1.1,0,0.3,0.2,0.1,0.3,0.8,1.5,1.2,1.1,0.2,1.9,0.8,0.2,0,Right-Back,"Jan 27, 1992",31,Mali,€10.00m
212,Lovro Majer,313,Rennes,25, AM(CR)  ,18(14),1670,5,1.1,28.0,82.1,0.5,1.1,0.1,6.72,2,3,0,1.1,0.2,1,0.9,0.9,0.1,1.0,1.4,1.1,0.7,1.5,0.0,0.1,0.7,0.0,0,Attacking Midfield,"Jan 17, 1998",25,Croatia,€20.00m
213,Désiré Doué,313,Rennes,18, AM(C)  ,11(15),1116,1,0.6,16.2,81.2,0.3,0.9,0.0,6.71,3,5,0,0.8,0.4,1,1.8,1.1,0.2,1.2,1.3,1.4,0.5,1.4,0.0,0.1,0.7,0.0,0,Attacking Midfield,"Jun 3, 2005",18,France,€15.00m
214,Arthur Theate,313,Rennes,23, D(C)  ,35,3129,0,0.3,73.0,89.6,0.0,3.7,0.0,6.71,4,5,0,0.9,2.0,1,0.2,0.4,0.0,0.1,0.4,0.8,0.9,0.7,0.8,3.2,0.4,0.4,1,Centre-Back,"May 25, 2000",23,Belgium,€22.00m
215,Steve Mandanda,313,Rennes,38, GK  ,34,3016,1,0.0,30.8,71.9,0.0,6.4,0.0,6.7,0,1,0,0.0,0.2,2,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.4,0.1,0.0,0,Goalkeeper,"Mar 28, 1985",38,France,€1.00m
216,Flavien Tait,313,Rennes,30, M(CLR)  ,19(11),1685,2,0.8,35.8,86.5,0.0,2.4,0.1,6.62,2,2,0,0.8,0.2,1,0.7,1.0,0.0,1.0,0.8,1.0,0.7,0.8,0.0,0.3,0.8,0.1,0,Central Midfield,"Feb 2, 1993",30,France,€6.00m
217,Arnaud Kalimuendo,313,Rennes,21, FW  ,24(6),1862,3,0.4,14.1,84.4,0.0,0.1,0.0,6.62,7,0,0,1.4,0.4,1,0.8,0.8,0.2,1.2,1.9,0.5,0.1,0.5,0.0,0.3,0.5,0.1,0,Centre-Forward,"Jan 20, 2002",21,France,€22.00m
218,Lesley Ugochukwu,313,Rennes,19, DMC  ,14(12),1330,1,0.1,24.8,87.6,0.0,1.2,0.0,6.48,0,3,1,0.2,0.6,0,0.5,0.5,0.0,0.4,0.2,1.4,0.8,1.1,0.0,0.6,0.3,0.4,0,Defensive Midfield,"Mar 26, 2004",19,France,€9.00m
219,Birger Meling,313,Rennes,28," D(LR),DMC  ",10(17),1200,1,0.3,23.8,86.2,0.1,1.0,0.0,6.37,0,3,1,0.0,0.5,0,0.2,0.6,0.1,0.3,0.4,0.9,0.9,0.7,0.2,0.8,0.5,0.1,0,Left-Back,"Dec 17, 1994",28,Norway,€5.00m
220,Matthis Abline,308,Auxerre,20, FW  ,8(11),803,1,0.3,5.2,69.4,0.1,0.1,0.0,6.23,2,1,0,1.4,0.6,0,0.6,0.5,0.3,0.9,2.3,0.2,0.1,0.7,0.0,0.1,0.3,0.1,0,Centre-Forward,"Mar 28, 2003",20,France,€4.50m
221,Andrei Girotto,302,Nantes,31," D(C),DMC  ",36,3153,1,0.4,48.1,83.0,0.1,4.4,0.0,7.09,1,7,0,0.8,2.2,4,0.1,0.9,0.0,0.2,0.3,3.4,2.0,1.5,0.3,4.8,1.6,0.7,0,Centre-Back,"Feb 17, 1992",31,Brazil,€4.00m
222,Fabien Centonze,302,Nantes,27," D(R),M(R)  ",19(4),1693,0,0.5,32.0,79.3,0.6,1.4,0.0,7.06,0,4,0,0.6,1.4,1,1.7,0.9,0.0,0.5,1.1,2.5,1.9,0.6,0.1,2.3,0.5,0.3,0,Right-Back,"Jan 16, 1996",27,France,€4.00m
223,Ludovic Blas,302,Nantes,25," M(CLR),FW  ",30(7),2821,5,1.3,28.0,85.5,0.9,1.6,0.0,7.01,7,6,0,2.7,0.5,3,2.2,1.7,0.1,2.1,2.4,1.3,0.5,1.6,0.0,0.2,0.9,0.0,0,Attacking Midfield,"Dec 31, 1997",25,France,€20.00m
224,Alban Lafont,302,Nantes,24, GK  ,37,3330,0,0.0,26.7,64.6,0.0,6.1,0.0,6.81,0,0,1,0.0,0.2,5,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0,Goalkeeper,"Jan 23, 1999",24,France,€16.00m
225,Quentin Merlin,302,Nantes,21," D(L),M(L)  ",22(2),1803,2,1.4,37.3,77.9,1.2,2.6,0.0,6.73,1,2,0,0.6,0.7,1,0.9,0.6,0.0,0.4,1.0,1.3,1.0,0.5,0.1,1.0,0.8,0.2,0,Left-Back,"May 16, 2002",21,France,€7.00m
226,Jean-Charles Castelletto,302,Nantes,28, D(C)  ,30(2),2569,0,0.2,41.4,82.8,0.1,2.2,0.0,6.69,0,3,0,0.3,2.4,0,0.3,0.6,0.0,0.2,0.6,1.3,1.8,0.9,0.2,2.7,0.4,0.7,0,Centre-Back,"Jan 26, 1995",28,Cameroon,€3.50m
227,Nicolas Pallois,302,Nantes,35, D(C)  ,26,2217,0,0.2,44.5,83.8,0.1,3.7,0.0,6.67,1,2,1,0.3,1.3,1,0.3,0.2,0.0,0.3,0.7,2.7,1.2,0.8,0.7,4.9,1.1,0.7,1,Centre-Back,"Sep 19, 1987",35,France,€900k
228,Mostafa Mohamed,302,Nantes,25, FW  ,18(18),1936,2,0.4,9.4,62.6,0.0,0.2,0.0,6.64,8,1,0,1.6,2.1,1,0.6,0.8,0.4,0.6,1.5,0.5,0.3,1.2,0.0,0.9,0.3,0.0,0,Centre-Forward,"Nov 28, 1997",25,Egypt,€6.00m
229,Ignatius Ganago,302,Nantes,24," AM(LR),FW  ",16(12),1520,3,0.4,11.6,64.8,0.0,0.3,0.0,6.56,5,0,0,1.2,2.2,0,0.4,1.1,0.3,0.7,1.4,0.3,0.1,0.5,0.0,0.4,0.1,0.0,0,Centre-Forward,"Feb 16, 1999",24,Cameroon,€4.00m
230,Moses Simon,302,Nantes,27," M(CLR),FW  ",28(6),2359,4,1.2,16.8,73.9,1.0,0.3,0.1,6.55,5,3,0,1.0,0.3,1,1.0,0.9,0.1,1.1,1.4,0.5,0.3,0.3,0.0,0.0,0.2,0.0,0,Left Winger,"Jul 12, 1995",27,Nigeria,€8.00m
231,Florent Mollet,302,Nantes,31, AM(CLR)  ,11(8),1090,2,1.2,25.3,87.3,1.1,0.9,0.0,6.52,1,3,0,1.2,0.5,0,0.5,1.1,0.2,0.7,1.0,0.7,0.5,0.9,0.0,0.5,0.9,0.1,0,Attacking Midfield,"Nov 19, 1991",31,France,€2.00m
232,Pedro Chirivella,302,Nantes,26, DMC  ,25(1),2042,1,0.9,51.5,86.6,0.0,4.7,0.0,6.52,0,1,0,0.6,0.3,0,0.3,0.7,0.0,0.2,0.2,1.3,0.8,0.8,0.0,0.2,1.0,0.0,0,Defensive Midfield,"May 23, 1997",26,Spain,€6.00m
233,Evann Guessand,302,Nantes,21," AM(R),FW  ",15(15),1257,2,0.4,9.1,71.0,0.1,0.2,0.0,6.5,3,2,0,0.7,0.9,1,1.2,0.7,0.2,1.0,1.6,0.8,0.3,1.0,0.0,0.2,0.2,0.0,0,Centre-Forward,"Jul 1, 2001",21,Cote d'Ivoire,€4.50m
234,Samuel Moutoussamy,302,Nantes,26, M(CL)  ,27(8),2403,2,0.5,34.6,86.5,0.1,1.6,0.1,6.42,0,8,0,0.6,0.6,0,0.5,0.4,0.0,0.5,0.7,1.8,0.7,0.9,0.0,0.4,1.4,0.1,0,Central Midfield,"Aug 12, 1996",26,DR Congo,€5.00m
235,Moussa Sissoko,302,Nantes,33, M(CR)  ,22(8),1923,0,0.6,25.1,81.0,0.2,0.9,0.0,6.38,2,3,0,0.6,0.8,1,0.5,0.5,0.1,0.6,1.0,0.9,0.5,0.9,0.0,0.5,0.2,0.2,0,Central Midfield,"Aug 16, 1989",33,France,€2.50m
236,Marcus Coco,302,Nantes,27," M(LR),FW  ",6(20),629,0,0.4,8.0,75.0,0.3,0.3,0.0,6.32,1,2,0,0.3,0.7,0,0.3,0.4,0.1,0.4,0.7,0.9,0.5,0.7,0.0,0.1,0.5,0.1,0,Right Winger,"Jun 24, 1996",27,Guadeloupe,€1.20m
237,Sébastien Corchia,302,Nantes,32," D(R),M(R)  ",6(16),775,1,0.2,12.2,76.9,0.4,0.6,0.0,6.26,0,3,0,0.2,0.5,0,0.1,0.8,0.0,0.3,0.6,0.7,0.6,0.7,0.0,0.7,0.5,0.1,0,Right-Back,"Nov 1, 1990",32,France,€1.00m
238,Alexis Sánchez,249,Marseille,34," M(CLR),FW  ",32(3),2699,3,1.6,25.3,75.8,0.2,1.3,0.1,7.04,14,3,0,1.9,1.0,6,1.2,1.3,0.8,1.8,2.4,0.8,0.1,1.3,0.0,0.2,0.6,0.0,0,Centre-Forward,"Dec 19, 1988",34,Chile,€4.00m
239,Valentin Rongier,249,Marseille,28," D(R),M(C)  ",34(2),3034,2,0.9,58.0,88.5,0.1,2.6,0.1,7.0,1,8,0,0.6,1.2,1,0.8,0.8,0.0,0.8,0.9,2.6,1.5,1.4,0.0,0.9,1.0,0.3,0,Central Midfield,"Dec 7, 1994",28,France,€22.00m
240,Jonathan Clauss,249,Marseille,30," D(R),M(LR)  ",32(2),2604,9,1.4,33.4,75.8,0.9,1.4,0.1,6.95,2,1,0,1.4,0.3,2,0.9,0.4,0.1,0.5,1.4,1.4,0.9,0.7,0.1,1.1,0.9,0.1,0,Right-Back,"Sep 25, 1992",30,France,€14.00m
241,Cengiz Ünder,249,Marseille,25, M(CLR)  ,28(9),2497,4,1.5,24.9,77.1,1.0,1.3,0.1,6.87,5,3,0,1.9,0.3,4,1.1,0.8,0.2,0.8,1.6,1.0,0.5,0.8,0.0,0.3,0.6,0.1,0,Right Winger,"Jul 14, 1997",25,Türkiye,€20.00m
242,Nuno Tavares,249,Marseille,23," D(L),M(L)  ",23(8),2349,0,0.8,33.1,79.1,0.5,1.2,0.1,6.86,6,6,1,2.1,0.7,1,1.7,1.2,0.2,2.2,2.4,1.8,0.5,1.2,0.1,0.7,0.9,0.1,0,Left-Back,"Jan 26, 2000",23,Portugal,€18.00m
243,Jordan Veretout,249,Marseille,30, M(C)  ,31(7),2864,3,0.9,54.0,87.9,0.6,3.8,0.1,6.85,4,4,0,0.8,0.5,1,0.3,0.6,0.1,0.3,0.7,1.5,0.9,0.9,0.1,1.1,0.7,0.2,1,Central Midfield,"Mar 1, 1993",30,France,€16.00m
244,Samuel Gigot,249,Marseille,29, D(C)  ,24(2),1889,2,0.2,43.1,87.3,0.0,1.2,0.0,6.83,2,3,2,0.5,2.2,2,0.2,0.5,0.0,0.1,0.4,1.8,1.7,1.7,0.2,3.1,0.1,0.3,0,Centre-Back,"Oct 12, 1993",29,France,€10.00m
245,Chancel Mbemba,249,Marseille,28," D(CLR),DMC  ",32(4),2850,0,0.1,46.2,84.4,0.2,1.8,0.0,6.82,5,2,0,0.8,2.0,1,0.4,0.5,0.0,0.3,0.7,1.2,1.2,0.5,0.1,2.4,0.3,0.3,0,Centre-Back,"Aug 8, 1994",28,DR Congo,€20.00m
246,Pau López,249,Marseille,28, GK  ,32(1),2925,2,0.1,29.7,76.0,0.0,5.4,0.0,6.81,0,3,0,0.0,0.3,1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.6,0.0,0.0,0,Goalkeeper,"Dec 13, 1994",28,Spain,€14.00m
247,Sead Kolasinac,249,Marseille,30," D(CL),DMC,M(L)  ",26(7),2219,1,0.3,38.3,86.3,0.2,0.8,0.0,6.74,4,3,0,0.7,1.2,2,0.1,0.5,0.1,0.2,0.8,1.6,1.3,1.3,0.1,1.1,0.4,0.1,0,Centre-Back,"Jun 20, 1993",30,Bosnia-Herzegovina,€8.00m
248,Vitinha,304,PSG,23, M(C)  ,29(7),2461,3,0.8,53.4,92.4,0.1,1.3,0.1,6.74,2,3,0,0.9,0.1,0,0.9,0.5,0.0,0.9,0.9,1.6,0.7,0.9,0.0,0.4,1.6,0.1,0,Centre-Forward,"Mar 15, 2000",23,Portugal,€18.00m
249,Leonardo Balerdi,249,Marseille,24, D(C)  ,30(5),2643,1,0.1,46.9,84.1,0.0,3.1,0.0,6.73,0,9,1,0.3,2.0,0,0.3,0.6,0.0,0.1,0.7,1.6,1.8,1.5,0.2,2.5,0.4,0.8,1,Centre-Back,"Jan 26, 1999",24,Argentina,€10.00m
250,Dimitri Payet,249,Marseille,36," M(CLR),FW  ",9(15),828,3,1.3,19.0,80.3,0.6,1.5,0.1,6.67,4,0,0,1.2,0.2,2,0.8,0.8,0.1,0.4,0.6,0.3,0.0,0.2,0.0,0.2,0.3,0.0,0,Attacking Midfield,"Mar 29, 1987",36,France,€1.80m
251,Ruslan Malinovskyi,249,Marseille,30," M(CLR),FW  ",13(7),1232,1,1.0,24.7,79.8,0.6,1.1,0.1,6.65,1,4,0,1.8,0.8,0,1.4,0.9,0.1,1.0,1.5,1.1,0.2,1.5,0.0,0.5,0.8,0.1,0,Attacking Midfield,"May 4, 1993",30,Ukraine,€15.00m
252,Mattéo Guendouzi,249,Marseille,24, M(C)  ,25(8),2113,4,0.6,37.3,87.9,0.1,2.2,0.1,6.63,2,3,0,0.8,0.7,0,0.4,1.1,0.0,0.4,0.8,1.2,0.6,0.8,0.0,0.5,0.7,0.2,1,Central Midfield,"Apr 14, 1999",24,France,€25.00m
253,Isaak Touré,308,Auxerre,20, D(C)  ,18(1),1591,0,0.4,40.9,87.5,0.0,2.1,0.0,6.61,1,3,1,0.4,1.3,1,0.4,0.7,0.0,0.1,0.4,1.5,1.4,1.1,0.4,2.7,0.2,0.6,0,Centre-Back,"Mar 28, 2003",20,France,€6.00m
