,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Position,Date of Birth,Age,Nationality,Market Value
171,Thomas Müller,37,Bayern,33," M(CLR),FW  ",21(6),1672,8,1.4,28.7,77.4,0.1,0.5,0.1,7.12,7,0,0,1.7,1.4,1,0.3,0.4,0.2,0.7,1.8,0.8,0.1,0.3,0.0,0.5,0.4,0.1,0,FW,"Sep 13, 1989",33,Germany,€12.00m
172,Serge Gnabry,37,Bayern,27," AM(CLR),FW  ",22(12),1943,5,1.1,23.9,82.3,0.3,0.6,0.0,7.1,14,0,0,2.4,0.3,4,0.8,0.3,0.3,0.8,1.5,1.0,0.3,1.0,0.0,0.1,0.8,0.0,0,FW,"Jul 14, 1995",27,Germany,€55.00m
173,Leroy Sané,37,Bayern,27," M(CLR),FW  ",20(12),2012,7,1.1,32.8,82.8,0.1,0.8,0.1,7.09,8,4,0,2.4,0.2,1,2.3,0.7,0.2,1.9,1.9,1.2,0.1,0.5,0.0,0.0,0.6,0.0,0,FW,"Jan 11, 1996",27,Germany,€65.00m
174,Matthijs de Ligt,37,Bayern,23, D(C)  ,27(4),2405,1,0.2,66.9,91.3,0.0,3.2,0.0,6.93,3,4,0,0.7,3.1,0,0.0,0.5,0.1,0.1,0.4,1.0,0.7,0.6,0.6,2.6,0.3,0.6,0,D,"Aug 12, 1999",23,Netherlands,€75.00m
175,Leon Goretzka,37,Bayern,28, M(CR)  ,22(5),1738,2,0.8,36.8,82.8,0.0,1.1,0.1,6.89,3,5,0,1.5,1.7,1,0.3,0.7,0.1,0.4,0.7,1.6,1.1,0.9,0.0,1.1,0.8,0.1,0,M,"Feb 6, 1995",28,Germany,€45.00m
176,Noussair Mazraoui,37,Bayern,25, D(LR)  ,11(8),1072,4,1.0,38.9,86.9,0.2,0.5,0.1,6.86,1,0,0,0.4,0.9,0,0.9,0.6,0.2,0.3,0.6,1.5,0.5,0.8,0.2,1.1,0.5,0.1,0,D,"Nov 14, 1997",25,Morocco,€28.00m
177,Sadio Mané,37,Bayern,31," AM(CLR),FW  ",18(7),1432,5,1.0,15.4,76.4,0.3,0.2,0.0,6.86,7,2,0,2.2,0.9,0,1.0,1.0,0.8,0.6,2.1,0.4,0.0,0.6,0.0,0.1,0.3,0.1,0,FW,"Apr 10, 1992",31,Senegal,€25.00m
178,Dayot Upamecano,37,Bayern,24, D(C)  ,27(2),2348,1,0.2,79.5,90.8,0.0,4.7,0.0,6.71,0,6,1,0.2,1.6,0,0.3,0.5,0.0,0.3,0.7,2.2,0.9,1.0,0.4,2.4,0.6,0.2,0,D,"Oct 27, 1998",24,France,€60.00m
179,Yann Sommer,37,Bayern,34, GK  ,19,1710,0,0.0,35.1,85.3,0.0,4.3,0.0,6.37,0,1,0,0.0,0.3,0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.6,0.0,0.0,0,GK,"Dec 17, 1988",34,Switzerland,€5.00m
180,Mathys Tel,37,Bayern,18, Forward  ,1(21),399,0,0.3,7.0,80.4,0.1,0.0,0.0,6.36,5,2,0,0.9,0.4,0,0.5,0.3,0.2,0.5,1.1,0.1,0.0,0.4,0.0,0.1,0.0,0.0,0,FW,"Apr 27, 2005",18,France,€20.00m
181,Ryan Gravenberch,37,Bayern,21, DMC  ,3(21),561,0,0.3,15.1,89.3,0.0,0.4,0.0,6.29,0,1,0,0.5,0.2,0,0.5,0.3,0.0,0.5,0.9,0.7,0.4,0.4,0.0,0.4,0.3,0.0,0,M,"May 16, 2002",21,Netherlands,€30.00m
182,Jude Bellingham,44,Borussia Dortmund,19, M(CLR)  ,30(1),2693,4,1.1,51.2,83.1,0.2,3.7,0.2,7.58,8,8,0,2.2,1.1,6,2.8,2.4,0.1,1.9,2.0,2.5,1.1,1.3,0.0,0.9,0.5,0.1,0,AM,"Jun 29, 2003",20,England,€120.00m
183,Julian Brandt,44,Borussia Dortmund,27," M(CLR),FW  ",29(3),2412,8,2.3,37.0,83.8,1.5,1.8,0.1,7.28,9,2,0,1.3,0.3,3,1.3,0.7,0.2,1.1,1.6,0.9,0.5,0.3,0.0,0.3,1.0,0.0,0,AM,"May 2, 1996",27,Germany,€40.00m
184,Raphaël Guerreiro,44,Borussia Dortmund,29," D(L),M(CL)  ",26(1),2296,12,2.1,56.7,85.1,1.1,1.5,0.1,7.27,4,4,0,1.2,0.2,3,1.0,0.4,0.1,0.7,1.0,1.3,1.3,0.3,0.3,0.8,0.5,0.1,0,D,"Dec 22, 1993",29,Portugal,€20.00m
185,Sébastien Haller,44,Borussia Dortmund,29, FW  ,15(4),1232,3,0.8,16.1,70.5,0.0,0.2,0.0,7.21,9,1,0,1.8,2.2,1,0.5,0.7,0.2,0.8,0.9,0.3,0.1,0.7,0.0,0.5,0.2,0.0,0,FW,"Jun 22, 1994",29,Cote d'Ivoire,€30.00m
186,Donyell Malen,44,Borussia Dortmund,24," AM(LR),FW  ",22(4),1724,5,1.1,21.0,80.4,0.7,0.5,0.0,7.2,9,0,0,2.5,0.2,3,2.0,1.5,0.1,1.5,1.5,0.5,0.2,0.5,0.0,0.3,0.3,0.0,0,FW,"Jan 19, 1999",24,Netherlands,€28.00m
187,Nico Schlotterbeck,44,Borussia Dortmund,23, D(C)  ,27(1),2255,5,0.5,67.4,86.8,0.0,5.3,0.1,7.09,4,3,0,0.6,2.1,0,0.4,0.6,0.0,0.3,0.5,2.1,1.1,0.6,1.0,2.4,0.6,0.8,0,D,"Dec 1, 1999",23,Germany,€40.00m
188,Mats Hummels,44,Borussia Dortmund,34, D(C)  ,24(6),2022,0,0.4,55.4,87.7,0.2,5.0,0.1,6.98,1,4,0,0.6,2.4,0,0.2,0.6,0.1,0.3,0.1,2.1,1.1,0.6,0.5,3.2,0.8,0.5,0,D,"Dec 16, 1988",34,Germany,€6.00m
189,Emre Can,44,Borussia Dortmund,29," D(CLR),DMC  ",20(7),1896,1,0.7,47.3,89.7,0.0,2.6,0.1,6.88,2,8,0,0.6,1.1,1,0.5,1.0,0.0,0.4,0.6,2.1,0.9,1.1,0.1,1.4,0.8,0.2,0,DM,"Jan 12, 1994",29,Germany,€14.00m
190,Karim Adeyemi,44,Borussia Dortmund,21," AM(LR),FW  ",20(4),1399,5,1.2,17.4,77.2,0.0,0.4,0.1,6.86,6,9,0,1.6,0.4,1,1.4,1.3,0.0,1.1,1.8,0.7,0.3,0.9,0.0,0.1,0.9,0.0,0,FW,"Jan 18, 2002",21,Germany,€40.00m
191,Marius Wolf,44,Borussia Dortmund,28," D(R),M(CLR)  ",17(8),1570,1,0.9,34.0,80.0,0.6,2.1,0.1,6.81,1,2,0,0.9,0.2,3,1.4,0.9,0.1,0.5,1.1,1.0,0.7,0.5,0.2,0.8,0.5,0.4,0,D,"May 27, 1995",28,Germany,€10.00m
192,Niklas Süle,44,Borussia Dortmund,27, D(CR)  ,23(6),2116,3,0.6,61.4,91.3,0.1,4.4,0.0,6.8,2,2,0,1.1,1.1,0,0.3,0.2,0.0,0.3,0.3,0.9,0.6,0.3,0.7,1.8,0.3,0.7,0,D,"Sep 3, 1995",27,Germany,€35.00m
193,Gregor Kobel,44,Borussia Dortmund,25, GK  ,27,2430,0,0.0,34.3,81.1,0.0,5.7,0.0,6.79,0,0,0,0.0,0.2,1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1,GK,"Dec 6, 1997",25,Switzerland,€35.00m
194,Marco Reus,44,Borussia Dortmund,34," M(CLR),FW  ",14(11),1352,4,0.8,21.8,81.1,0.2,0.1,0.0,6.69,6,4,0,1.5,0.5,1,0.4,0.7,0.1,0.6,1.2,1.2,0.3,0.7,0.0,0.3,0.7,0.2,0,AM,"May 31, 1989",34,Germany,€7.00m
195,Youssoufa Moukoko,44,Borussia Dortmund,18, FW  ,11(15),1135,3,0.5,7.5,71.3,0.1,0.1,0.0,6.6,7,0,0,1.3,0.2,1,0.7,0.3,0.0,0.8,1.2,0.5,0.1,0.3,0.0,0.0,0.1,0.0,0,FW,"Nov 20, 2004",18,Germany,€30.00m
196,Giovanni Reyna,44,Borussia Dortmund,20, AM(CLR)  ,4(18),612,2,0.5,13.0,81.1,0.3,0.4,0.0,6.58,7,2,0,1.1,0.3,0,0.4,0.8,0.0,0.7,0.6,0.6,0.1,0.4,0.0,0.2,0.2,0.1,0,AM,"Nov 13, 2002",20,United States,€25.00m
197,Salih Özcan,44,Borussia Dortmund,25, M(C)  ,17(9),1574,1,0.3,38.0,88.5,0.0,1.7,0.0,6.49,0,6,0,0.1,0.8,0,0.2,0.9,0.0,0.8,0.7,1.2,1.1,1.0,0.0,0.7,0.9,0.1,0,DM,"Jan 11, 1998",25,Türkiye,€13.00m
198,Anthony Modeste,44,Borussia Dortmund,35, FW  ,7(12),807,1,0.4,6.4,59.5,0.1,0.0,0.0,6.44,2,4,0,1.2,1.7,0,0.0,0.4,0.3,0.5,0.9,0.2,0.1,0.7,0.0,1.1,0.2,0.0,0,FW,"Apr 14, 1988",35,France,€700k
199,Rodrigo Zalazar,39,Schalke,23, M(CR)  ,15(7),1326,6,1.6,13.9,68.6,1.8,0.7,0.2,6.9,1,4,0,1.7,1.1,3,1.6,1.6,0.2,1.4,2.4,0.7,0.3,1.0,0.0,0.5,0.7,0.0,0,M,"Aug 12, 1999",23,Uruguay,€4.00m
200,Marius Bülter,39,Schalke,30," D(R),M(CLR),FW  ",30(3),2605,1,1.2,18.7,64.2,0.8,0.5,0.1,6.72,11,5,0,2.1,1.3,2,1.0,1.5,0.2,0.8,2.5,0.7,0.3,0.8,0.0,0.5,0.6,0.0,0,FW,"Mar 29, 1993",30,Germany,€3.00m
201,Tom Krauß,39,Schalke,22, DMC  ,31(1),2531,0,0.3,24.5,73.3,0.1,0.8,0.0,6.66,2,8,0,0.8,0.8,0,0.6,1.0,0.0,1.0,0.8,3.5,1.1,1.4,0.1,1.1,1.5,0.2,0,M,"Jun 22, 2001",22,Germany,€7.00m
202,Maya Yoshida,39,Schalke,34, D(CR)  ,28(1),2554,0,0.1,47.9,76.7,0.1,4.1,0.0,6.63,0,4,0,0.4,2.9,0,0.2,0.6,0.0,0.1,0.4,1.2,1.6,0.7,0.5,4.4,0.4,1.0,0,D,"Aug 24, 1988",34,Japan,€900k
203,Cédric Brunner,39,Schalke,29, D(CR)  ,28,2325,0,0.7,30.1,70.3,0.6,1.8,0.0,6.53,0,5,0,0.4,1.3,0,0.3,1.4,0.0,0.5,0.5,1.4,1.5,1.2,0.1,2.6,0.5,0.3,0,D,"Feb 17, 1994",29,Switzerland,€1.80m
204,Simon Terodde,39,Schalke,35, FW  ,21(11),1825,0,0.7,9.7,67.8,0.0,0.2,0.0,6.49,5,5,0,1.4,2.3,2,0.1,1.1,0.8,0.5,1.3,0.5,0.2,1.2,0.0,0.3,0.3,0.1,0,FW,"Mar 2, 1988",35,Germany,€900k
205,Henning Matriciani,39,Schalke,23, D(CLR)  ,22,1868,0,0.1,32.1,75.2,0.2,1.9,0.0,6.42,0,1,0,0.1,1.5,0,0.3,0.5,0.0,0.5,0.8,2.0,1.0,0.9,0.7,2.2,1.5,0.5,0,D,"Mar 14, 2000",23,Germany,€1.20m
206,Dominick Drexler,39,Schalke,33, AM(CLR)  ,16(11),1370,3,0.7,16.1,69.2,0.4,0.6,0.0,6.41,4,3,1,0.6,0.8,1,0.4,0.9,0.1,0.7,0.8,0.9,0.3,1.0,0.0,0.4,0.5,0.1,0,AM,"May 26, 1990",33,Germany,€750k
207,Tobias Mohr,39,Schalke,27," D(L),M(CL)  ",8(10),835,3,1.1,18.9,67.4,1.1,2.0,0.1,6.41,0,0,0,0.7,0.5,0,0.2,0.2,0.0,0.4,0.4,0.4,0.4,0.3,0.1,0.9,0.3,0.3,0,M,"Aug 24, 1995",27,Germany,€1.20m
208,Alex Král,39,Schalke,25, DMC  ,26(3),2357,0,0.4,28.0,71.2,0.2,1.3,0.0,6.38,0,3,0,1.1,1.7,0,0.8,0.6,0.1,0.7,1.0,1.2,0.6,0.7,0.0,1.8,0.7,0.2,1,DM,"May 19, 1998",25,Czech Republic,€7.00m
209,Alexander Schwolow,39,Schalke,31, GK  ,22(1),2034,0,0.0,33.5,63.3,0.0,9.3,0.0,6.35,0,1,0,0.0,0.2,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0,GK,"Jun 2, 1992",31,Germany,€900k
210,Sebastian Polter,39,Schalke,32," AM(R),FW  ",5(14),619,3,0.5,8.1,54.2,0.1,0.1,0.0,6.35,2,3,0,0.6,2.1,0,0.1,0.6,0.2,0.6,1.4,0.2,0.1,1.2,0.0,0.3,0.2,0.0,0,FW,"Apr 1, 1991",32,Germany,€800k
211,Kenan Karaman,39,Schalke,29," AM(CLR),FW  ",10(11),971,2,0.3,8.8,68.1,0.1,0.1,0.0,6.33,1,2,0,1.0,1.5,0,0.5,1.1,0.3,0.9,1.4,0.5,0.1,0.6,0.0,0.4,0.4,0.0,0,FW,"Mar 5, 1994",29,Türkiye,€1.40m
212,Danny Latza,39,Schalke,33, M(C)  ,8(12),845,1,0.2,18.6,81.7,0.3,0.7,0.0,6.16,0,2,0,0.8,0.7,0,0.2,0.6,0.0,0.4,0.4,0.9,0.3,0.7,0.1,0.7,0.6,0.1,0,M,"Dec 7, 1989",33,Germany,€500k
213,Maximilian Arnold,33,Wolfsburg,29, M(CR)  ,32,2775,3,1.3,45.9,83.2,1.2,5.2,0.2,7.02,5,5,0,1.1,1.0,2,0.3,2.0,0.0,0.7,0.6,1.9,0.8,1.0,0.1,1.9,0.8,0.3,1,M,"May 27, 1994",29,Germany,€14.00m
214,Paulo Otávio,33,Wolfsburg,28," D(L),M(L)  ",25,2051,5,0.9,36.8,75.2,0.8,1.6,0.1,7.0,0,7,0,0.8,1.1,1,0.9,1.6,0.0,0.3,1.1,2.9,1.2,1.0,0.4,2.5,0.9,0.2,1,D,"Nov 23, 1994",28,Brazil,€4.00m
215,Patrick Wimmer,33,Wolfsburg,22," AM(R),FW  ",23(3),1665,8,1.4,17.6,65.5,0.7,0.4,0.1,6.99,4,7,0,1.2,0.8,0,1.0,1.2,0.3,1.2,1.9,1.5,0.6,1.6,0.0,0.4,1.0,0.1,0,FW,"May 30, 2001",22,Austria,€18.00m
216,Felix Nmecha,33,Wolfsburg,22, M(C)  ,19(11),1841,5,0.7,23.0,76.7,0.0,1.2,0.1,6.86,3,3,0,1.2,1.5,1,0.9,1.3,0.0,0.4,1.4,1.4,0.8,1.0,0.0,1.0,0.6,0.3,0,M,"Oct 10, 2000",22,Germany,€15.00m
217,Koen Casteels,33,Wolfsburg,31, GK  ,34,3060,0,0.0,41.2,74.0,0.0,10.6,0.0,6.78,0,0,0,0.0,0.1,2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,GK,"Jun 25, 1992",31,Belgium,€8.00m
218,Ridle Baku,33,Wolfsburg,25," D(R),M(CR)  ",29(4),2582,3,0.8,37.6,78.9,0.6,2.0,0.0,6.73,5,6,0,0.8,0.7,1,0.7,1.0,0.1,0.6,1.8,1.5,0.6,0.8,0.2,1.6,0.8,0.2,0,D,"Apr 8, 1998",25,Germany,€13.00m
219,Jakub Kaminski,33,Wolfsburg,21, M(LR)  ,25(6),2074,2,0.9,19.0,76.4,0.3,0.6,0.1,6.7,4,0,0,1.3,0.4,1,0.9,0.4,0.1,1.0,1.8,1.2,0.3,0.3,0.1,0.4,0.6,0.1,0,FW,"Jun 5, 2002",21,Poland,€12.00m
220,Jonas Wind,33,Wolfsburg,24," AM(C),FW  ",15(9),1294,0,0.6,15.3,67.2,0.0,0.0,0.0,6.68,6,1,0,1.3,2.5,2,0.3,0.9,0.0,0.8,1.9,0.6,0.0,0.7,0.0,0.4,0.2,0.2,0,FW,"Feb 7, 1999",24,Denmark,€14.00m
221,Micky van de Ven,33,Wolfsburg,22, D(CL)  ,33,2970,1,0.2,50.5,88.3,0.1,2.0,0.0,6.66,1,5,0,0.5,1.1,1,0.6,0.8,0.0,0.3,0.4,1.4,0.8,0.7,0.8,3.1,0.3,0.7,0,D,"Apr 19, 2001",22,Netherlands,€30.00m
222,Maxence Lacroix,33,Wolfsburg,23, D(C)  ,18(6),1628,0,0.1,45.2,87.3,0.0,3.1,0.0,6.66,1,1,0,0.2,2.1,1,0.3,0.5,0.0,0.3,0.4,0.9,1.1,0.8,0.7,3.4,0.3,0.5,0,D,"Apr 6, 2000",23,France,€17.00m
223,Mattias Svanberg,33,Wolfsburg,24, M(CLR)  ,21(11),1836,6,0.8,16.4,71.8,0.4,0.6,0.1,6.63,4,4,0,0.9,0.6,1,0.5,0.9,0.1,0.6,1.5,0.8,0.7,0.8,0.0,0.7,0.6,0.2,0,M,"Jan 5, 1999",24,Sweden,€18.00m
224,Yannick Gerhardt,33,Wolfsburg,29," D(L),M(CL)  ",22(7),1869,4,0.7,22.3,76.0,0.2,0.7,0.0,6.62,6,3,0,0.9,0.8,2,0.1,0.7,0.1,0.3,0.8,1.0,0.2,0.6,0.0,0.8,0.6,0.2,0,M,"Mar 13, 1994",29,Germany,€6.00m
225,Sebastiaan Bornauw,33,Wolfsburg,24, D(C)  ,23(3),1930,0,0.0,47.0,86.2,0.0,2.0,0.0,6.6,1,8,0,0.2,2.0,0,0.1,0.3,0.0,0.1,0.2,1.1,1.2,0.9,0.7,3.2,0.2,0.5,0,D,"Mar 22, 1999",24,Belgium,€8.50m
226,Omar Marmoush,33,Wolfsburg,24," AM(L),FW  ",15(18),1480,1,0.3,13.1,68.5,0.1,0.4,0.0,6.51,5,2,0,1.5,1.3,1,1.2,1.0,0.4,1.3,2.3,0.5,0.2,0.9,0.0,0.1,0.4,0.0,0,FW,"Feb 7, 1999",24,Egypt,€6.00m
227,Josuha Guilavogui,33,Wolfsburg,32," D(C),M(C)  ",11(12),1173,0,0.2,34.7,84.6,0.0,2.0,0.0,6.48,1,4,0,0.3,1.9,0,0.1,0.3,0.1,0.3,0.3,0.8,1.0,1.3,0.3,2.3,0.5,0.6,1,DM,"Sep 19, 1990",32,France,€2.00m
228,Kevin Paredes,33,Wolfsburg,20, M(L)  ,1(21),515,3,0.6,7.9,79.9,0.3,0.3,0.0,6.38,1,2,0,0.2,0.1,0,0.2,0.8,0.1,0.2,0.4,0.6,0.3,0.2,0.0,0.4,0.1,0.0,0,M,"May 7, 2003",20,United States,€5.00m
229,Luca Waldschmidt,33,Wolfsburg,27," AM(CLR),FW  ",4(14),515,0,0.1,8.3,77.9,0.0,0.1,0.0,6.21,4,0,0,0.6,0.1,0,0.1,0.2,0.1,0.2,0.7,0.3,0.2,0.8,0.0,0.2,0.4,0.0,0,FW,"May 19, 1996",27,Germany,€3.00m
230,Borna Sosa,41,Stuttgart,25," D(L),M(L)  ",22(3),1961,7,2.7,41.0,82.2,3.2,1.8,0.0,7.01,2,5,0,0.6,0.6,2,0.7,0.5,0.0,0.6,0.8,1.1,0.8,0.5,0.2,1.4,0.4,0.2,0,D,"Jan 21, 1998",25,Croatia,€12.00m
231,Konstantinos Mavropanos,41,Stuttgart,25, D(CR)  ,26(2),2288,1,0.5,49.7,83.5,0.1,5.7,0.0,7.0,2,7,1,1.7,2.9,2,0.6,0.8,0.0,0.2,1.1,1.8,2.3,0.9,0.5,3.5,0.4,0.6,0,D,"Dec 11, 1997",25,Greece,€15.00m
232,Wataru Endo,41,Stuttgart,30, DMC  ,33,2925,4,1.4,44.3,79.7,0.1,2.5,0.2,6.97,5,3,0,1.4,2.3,1,0.8,1.7,0.1,1.6,1.7,2.1,0.8,1.2,0.0,1.8,1.4,0.2,0,DM,"Feb 9, 1993",30,Japan,€6.50m
233,Serhou Guirassy,41,Stuttgart,27," AM(L),FW  ",20(2),1653,0,0.9,20.0,74.3,0.0,0.4,0.0,6.76,11,2,1,2.2,1.9,1,0.6,2.0,0.5,0.9,2.4,0.2,0.0,0.8,0.0,0.6,0.0,0.1,0,FW,"Mar 12, 1996",27,Guinea,€14.00m
234,Hiroki Ito,41,Stuttgart,24, D(CL)  ,29(1),2563,1,0.7,66.0,83.0,0.5,6.1,0.0,6.69,1,5,0,0.7,1.3,0,0.2,0.6,0.1,0.2,0.7,1.3,1.3,0.5,0.5,2.8,0.6,0.6,0,D,"May 12, 1999",24,Japan,€10.00m
235,Chris Führich,41,Stuttgart,25," M(CLR),FW  ",21(12),1892,2,0.7,19.1,82.3,0.4,0.7,0.0,6.65,5,2,0,1.3,0.1,1,1.5,0.3,0.1,0.9,1.1,1.1,0.2,0.2,0.0,0.3,0.6,0.1,0,FW,"Jan 9, 1998",25,Germany,€4.00m
236,Atakan Karazor,41,Stuttgart,26," D(C),DMC  ",22(7),1961,1,0.5,38.3,85.0,0.0,1.7,0.0,6.6,0,10,0,0.2,1.7,1,0.5,1.1,0.0,0.6,0.7,1.7,1.1,0.8,0.0,1.5,0.8,0.4,0,DM,"Oct 13, 1996",26,Germany,€4.00m
237,Waldemar Anton,41,Stuttgart,26," D(CR),DMC  ",34,2940,2,0.3,55.5,80.0,0.2,3.1,0.0,6.57,1,4,0,0.7,1.6,0,0.6,0.9,0.0,0.5,0.7,1.4,1.1,0.9,0.2,3.6,0.7,0.5,0,D,"Jul 20, 1996",26,Germany,€4.50m
238,Tiago Tomás,41,Stuttgart,21," AM(CLR),FW  ",16(11),1295,3,0.7,10.6,63.1,0.5,0.2,0.1,6.49,3,2,0,1.3,0.3,1,0.7,1.8,0.1,0.9,1.6,0.4,0.0,0.5,0.0,0.2,0.2,0.1,0,FW,"Jun 16, 2002",21,Portugal,€7.00m
239,Josha Vagnoman,41,Stuttgart,22," D(LR),M(R)  ",16(7),1477,2,0.5,20.5,79.7,0.1,0.6,0.0,6.44,2,1,1,1.1,1.0,0,1.0,0.4,0.1,0.8,1.5,1.1,0.3,0.8,0.1,1.0,0.5,0.1,0,D,"Dec 11, 2000",22,Germany,€8.00m
240,Enzo Millot,41,Stuttgart,20, AM(C)  ,9(14),885,1,0.5,15.9,82.2,0.2,0.1,0.0,6.42,0,3,0,0.7,0.3,1,0.9,0.8,0.0,0.6,0.8,1.0,0.5,0.7,0.0,0.3,0.3,0.1,0,AM,"Jul 17, 2002",20,France,€7.00m
241,Florian Müller,41,Stuttgart,25, GK  ,19,1710,0,0.1,33.3,78.7,0.0,6.3,0.0,6.21,0,0,0,0.0,0.2,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0,GK,"Nov 13, 1997",25,Germany,€1.50m
242,Luca Pfeiffer,41,Stuttgart,26, FW  ,6(13),692,0,0.6,10.5,64.3,0.1,0.4,0.1,6.17,0,1,1,0.6,1.6,0,0.1,0.5,0.1,0.3,0.7,0.1,0.1,0.7,0.0,0.3,0.1,0.0,0,FW,"Aug 20, 1996",26,Germany,€1.70m
243,Jonas Hofmann,134,Borussia M.Gladbach,30," D(R),M(CLR)  ",30(1),2693,9,3.2,41.8,80.9,2.4,1.5,0.3,7.25,12,2,0,1.5,0.4,7,0.5,1.3,0.7,1.1,1.4,1.0,0.5,0.5,0.0,0.4,1.2,0.1,0,AM,"Jul 14, 1992",30,Germany,€13.00m
244,Marcus Thuram,134,Borussia M.Gladbach,25," AM(L),FW  ",28(2),2519,6,1.0,18.3,75.2,0.1,0.1,0.0,7.09,13,3,0,3.1,1.4,4,1.4,1.5,0.6,1.7,3.7,0.5,0.2,1.1,0.0,0.7,0.2,0.1,0,FW,"Aug 6, 1997",25,France,€32.00m
245,Manu Koné,134,Borussia M.Gladbach,22, DMC  ,30,2620,1,0.7,45.3,87.3,0.0,0.9,0.0,6.81,1,12,0,0.9,0.5,0,1.9,2.5,0.0,1.7,2.7,2.5,1.1,1.7,0.1,0.7,0.8,0.4,0,M,"May 17, 2001",22,France,€40.00m
246,Lars Stindl,134,Borussia M.Gladbach,34," M(CLR),FW  ",20(9),1745,7,1.4,25.9,81.6,0.3,1.0,0.2,6.81,8,9,0,1.7,0.3,0,0.3,1.3,0.3,0.9,1.1,0.8,0.4,1.0,0.0,0.6,0.6,0.2,0,AM,"Aug 26, 1988",34,Germany,€1.00m
247,Ko Itakura,134,Borussia M.Gladbach,26," D(C),DMC  ",22(2),1982,2,0.2,65.0,91.0,0.0,1.9,0.0,6.76,0,1,2,0.5,1.8,0,0.3,0.6,0.0,0.1,0.4,1.2,1.1,0.5,0.9,3.8,0.6,1.0,0,D,"Jan 27, 1997",26,Japan,€12.00m
248,Nico Elvedi,134,Borussia M.Gladbach,26, D(CLR)  ,32,2828,0,0.2,67.0,91.7,0.0,2.4,0.0,6.69,3,2,0,0.6,2.3,1,0.0,0.3,0.0,0.1,0.3,1.4,1.1,0.8,0.8,4.5,0.4,0.5,0,D,"Sep 30, 1996",26,Switzerland,€18.00m
249,Alassane Plea,134,Borussia M.Gladbach,30," AM(CLR),FW  ",20(9),1780,9,1.1,24.2,72.8,0.3,1.3,0.2,6.59,2,5,0,1.0,0.5,2,0.6,1.1,0.1,0.8,1.3,0.6,0.4,0.8,0.0,0.5,0.6,0.1,0,FW,"Mar 10, 1993",30,France,€8.00m
250,Julian Weigl,134,Borussia M.Gladbach,27," D(C),DMC  ",21(2),1897,0,0.3,52.0,89.3,0.0,2.0,0.1,6.57,1,6,0,0.3,0.8,0,0.4,1.3,0.0,0.1,0.1,1.9,0.8,0.9,0.0,1.3,0.8,0.1,0,DM,"Sep 8, 1995",27,Germany,€10.00m
251,Christoph Kramer,134,Borussia M.Gladbach,32, M(C)  ,27(2),2230,0,0.5,41.6,83.5,0.1,0.7,0.0,6.49,0,4,0,0.2,0.9,0,0.7,0.4,0.1,1.0,0.9,1.5,0.6,1.3,0.1,1.3,1.1,0.1,0,DM,"Feb 19, 1991",32,Germany,€2.50m
252,Joe Scally,134,Borussia M.Gladbach,20," D(R),M(R)  ",25(3),2215,0,0.5,33.0,77.4,0.6,1.2,0.0,6.47,0,2,0,0.3,0.7,0,0.4,1.8,0.1,0.5,0.8,1.1,0.3,0.5,0.3,1.9,0.3,0.2,0,D,"Dec 31, 2002",20,United States,€12.00m
253,Florian Neuhaus,134,Borussia M.Gladbach,26, M(C)  ,16(7),1409,0,0.7,27.4,80.3,0.1,1.0,0.1,6.44,1,2,0,1.2,0.1,0,0.5,0.9,0.1,0.6,1.0,0.8,0.5,0.4,0.0,0.2,0.8,0.1,0,M,"Mar 16, 1997",26,Germany,€12.00m
254,Marvin Friedrich,134,Borussia M.Gladbach,27, D(C)  ,13(10),1244,0,0.2,41.6,86.4,0.0,1.6,0.0,6.39,1,2,0,0.4,1.8,0,0.1,0.1,0.0,0.1,0.3,0.7,0.5,0.1,0.3,2.2,0.1,0.3,0,D,"Dec 13, 1995",27,Germany,€4.00m
255,Yann Sommer,37,Bayern,34, GK  ,19,1710,0,0.0,35.1,85.3,0.0,4.3,0.0,6.37,0,1,0,0.0,0.3,0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.6,0.0,0.0,0,GK,"Dec 17, 1988",34,Switzerland,€5.00m
256,Luca Netz,134,Borussia M.Gladbach,20," D(L),M(L)  ",7(13),700,3,0.3,14.7,79.5,0.1,0.3,0.0,6.35,1,0,0,0.2,0.4,0,0.5,0.1,0.1,0.3,0.7,1.3,0.3,0.3,0.2,1.2,0.7,0.1,0,D,"May 15, 2003",20,Germany,€6.50m
