,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Position,Date of Birth,Age,Nationality,Market Value
173,Jeison Murillo,271,Sampdoria,31, D(C)  ,12(8),1058,0,0.1,26.5,83.6,0.0,1.7,0.0,6.24,0,4,1,0.2,1.4,0,0.1,1.0,0.0,0.1,0.4,1.1,0.4,0.9,0.5,2.0,0.5,0.7,1,D,"May 27, 1992",31,Colombia,€1.00m
174,Fabio Quagliarella,271,Sampdoria,40, FW  ,7(16),797,1,0.3,9.9,68.3,0.1,0.6,0.0,6.14,1,2,0,1.6,0.4,0,0.2,0.8,0.3,0.2,1.0,0.1,0.0,0.2,0.0,0.4,0.3,0.0,0,FW,"Jan 31, 1983",40,Italy,€500k
175,Nicola Murru,271,Sampdoria,28," D(L),M(L)  ",5(15),775,0,0.1,14.6,80.1,0.2,0.7,0.0,6.14,0,3,0,0.1,0.4,0,0.0,0.3,0.1,0.1,0.4,1.2,0.5,0.8,0.1,1.0,0.3,0.4,0,D,"Dec 16, 1994",28,Italy,€1.00m
176,Adrien Rabiot,87,Juventus,28," DMC,M(L)  ",31(1),2751,4,1.0,35.5,83.6,0.2,1.5,0.1,7.11,8,9,0,1.5,1.6,3,0.8,1.3,0.1,1.1,1.8,2.0,0.8,1.4,0.0,1.2,0.8,0.2,0,M,"Apr 3, 1995",28,France,€40.00m
177,Danilo,87,Juventus,31," D(CLR),DMC  ",35(2),3182,3,0.5,56.0,85.1,0.1,4.3,0.1,7.04,3,5,0,0.9,1.4,2,0.2,0.5,0.0,0.2,0.6,2.5,1.3,0.9,0.2,3.0,0.6,0.5,0,D,"Jul 15, 1991",31,Brazil,€15.00m
178,Bremer,87,Juventus,26, D(C)  ,30,2640,1,0.3,55.4,90.2,0.0,3.0,0.0,6.92,4,6,0,1.1,2.6,3,0.1,0.4,0.0,0.3,0.6,1.0,1.4,1.0,0.5,3.8,0.2,0.7,0,D,"Mar 18, 1997",26,Brazil,€40.00m
179,Juan Cuadrado,87,Juventus,35," D(R),M(CLR),FW  ",24(7),2090,3,1.4,35.7,87.0,1.1,2.7,0.0,6.89,1,6,1,1.0,0.4,2,0.8,1.4,0.1,0.5,1.1,1.6,0.8,1.1,0.1,0.7,1.2,0.1,0,M,"May 26, 1988",35,Colombia,€4.00m
180,Manuel Locatelli,87,Juventus,25, M(C)  ,29(3),2460,2,0.7,41.8,82.7,0.0,3.4,0.0,6.88,0,8,0,0.9,1.1,1,0.5,1.0,0.0,0.6,0.9,1.8,0.8,1.4,0.0,1.6,0.7,0.7,0,DM,"Jan 8, 1998",25,Italy,€30.00m
181,Ángel Di María,87,Juventus,35," M(CLR),FW  ",15(11),1364,4,1.6,21.3,78.7,1.3,1.3,0.2,6.83,4,1,1,1.5,0.0,0,1.2,0.9,0.2,1.0,1.2,0.4,0.3,0.2,0.0,0.0,0.6,0.0,0,FW,"Feb 14, 1988",35,Argentina,€8.00m
182,Nicolò Rovella,269,Monza,21, DMC  ,21(4),1749,2,0.9,53.0,89.7,0.4,3.9,0.0,6.78,1,6,1,0.8,0.4,0,0.2,0.8,0.1,0.3,0.8,1.8,1.6,1.0,0.1,0.6,0.9,0.0,0,DM,"Dec 4, 2001",21,Italy,€18.00m
183,Alex Sandro,87,Juventus,32," D(CL),M(L)  ",21(4),1789,1,0.5,44.6,87.5,0.2,2.9,0.0,6.7,0,5,1,0.2,1.6,0,0.8,1.0,0.0,0.7,1.0,1.4,0.6,1.1,0.4,2.5,0.3,0.4,0,D,"Jan 26, 1991",32,Brazil,€3.00m
184,Arkadiusz Milik,87,Juventus,29," AM(C),FW  ",17(10),1583,1,0.6,16.3,78.6,0.0,0.4,0.0,6.69,7,1,1,1.6,1.3,1,0.4,1.1,0.3,0.6,1.9,0.4,0.0,1.0,0.0,0.5,0.2,0.0,0,FW,"Feb 28, 1994",29,Poland,€8.00m
185,Federico Chiesa,87,Juventus,25," M(CLR),FW  ",6(15),843,5,1.0,13.1,78.5,0.5,0.2,0.0,6.59,2,2,0,1.2,0.0,1,1.1,0.6,0.1,0.9,1.2,1.0,0.0,0.6,0.0,0.0,0.4,0.0,0,FW,"Oct 25, 1997",25,Italy,€40.00m
186,Nicolò Fagioli,87,Juventus,22, M(C)  ,17(9),1523,3,0.6,22.0,85.5,0.3,1.2,0.1,6.53,3,3,0,0.5,0.0,0,0.3,0.9,0.0,1.1,1.3,1.1,0.3,0.8,0.0,0.2,0.7,0.1,0,M,"Feb 12, 2001",22,Italy,€35.00m
187,Leandro Paredes,87,Juventus,28, DMC  ,8(17),969,0,0.8,28.9,91.4,0.7,2.0,0.1,6.41,1,7,1,0.6,0.2,1,0.2,0.4,0.0,0.2,0.2,0.8,0.7,0.8,0.0,0.8,0.5,0.0,0,DM,"Jun 29, 1994",29,Argentina,€12.00m
188,Fabio Miretti,87,Juventus,19, AM(C)  ,14(13),1233,2,0.6,17.6,73.5,0.3,0.5,0.0,6.39,0,2,0,0.7,0.4,0,0.7,1.0,0.1,1.0,1.5,0.9,0.1,0.9,0.0,0.3,0.6,0.0,0,M,"Aug 3, 2003",19,Italy,€15.00m
189,Moise Kean,87,Juventus,23," AM(LR),FW  ",11(17),990,0,0.3,6.4,71.5,0.0,0.1,0.0,6.33,6,5,1,1.4,0.3,1,0.5,0.6,0.3,1.0,1.0,0.3,0.2,0.5,0.0,0.1,0.1,0.0,0,FW,"Feb 28, 2000",23,Italy,€18.00m
190,Domenico Berardi,2889,Sassuolo,28," AM(R),FW  ",22(4),1872,7,1.7,31.2,71.1,1.0,3.1,0.1,7.15,12,7,0,3.2,0.5,6,0.8,1.9,0.3,0.9,2.3,0.9,0.7,1.3,0.0,0.6,1.2,0.0,0,FW,"Aug 1, 1994",28,Italy,€18.00m
191,Armand Laurienté,2889,Sassuolo,24," AM(LR),FW  ",27(1),2191,6,2.2,24.6,79.2,0.7,0.5,0.1,7.11,7,8,1,2.0,0.0,4,2.3,1.5,0.3,1.9,2.0,0.8,0.4,0.8,0.0,0.1,0.5,0.0,0,FW,"Dec 4, 1998",24,France,€18.00m
192,Davide Frattesi,2889,Sassuolo,23, DMC  ,35(1),2891,0,0.8,27.7,80.5,0.1,1.7,0.1,6.8,7,4,0,1.8,0.6,1,0.9,1.6,0.0,1.2,1.6,1.8,0.4,1.1,0.1,1.1,0.5,0.2,0,M,"Sep 22, 1999",23,Italy,€25.00m
193,Matheus Henrique,2889,Sassuolo,25, M(C)  ,21(9),1951,1,0.9,28.2,86.9,0.0,1.5,0.0,6.57,4,4,0,0.8,0.4,0,1.1,1.1,0.0,0.5,0.9,0.9,0.4,0.7,0.0,0.3,0.4,0.1,0,M,"Dec 19, 1997",25,Brazil,€10.00m
194,Giacomo Raspadori,276,Napoli,23," AM(CL),FW  ",10(15),903,2,0.7,16.8,80.9,0.3,0.8,0.0,6.44,2,1,0,1.6,0.1,0,0.3,0.5,0.0,0.6,1.2,0.4,0.2,0.3,0.0,0.1,0.2,0.0,0,FW,"Feb 18, 2000",23,Italy,€35.00m
195,Andrea Pinamonti,2889,Sassuolo,24, FW  ,25(7),2174,0,0.5,15.0,66.9,0.1,0.2,0.0,6.38,5,3,1,2.1,1.1,0,0.3,1.0,0.3,1.8,1.9,0.3,0.1,0.7,0.0,0.3,0.1,0.1,0,FW,"May 19, 1999",24,Italy,€15.00m
196,Jeremy Toljan,2889,Sassuolo,28," D(LR),M(LR)  ",29(2),2672,1,0.7,42.1,83.7,0.3,1.9,0.1,6.37,0,3,0,0.2,0.3,0,0.2,0.5,0.0,0.5,0.8,1.2,0.6,0.3,0.4,1.1,0.4,0.5,0,D,"Aug 8, 1994",28,Germany,€4.50m
197,Nedim Bajrami,272,Empoli,24, AM(CR)  ,8(11),931,1,0.8,16.1,80.0,0.4,0.5,0.0,6.34,1,1,0,1.1,0.1,0,0.6,0.3,0.2,0.9,1.3,0.4,0.4,0.3,0.0,0.2,0.1,0.0,0,AM,"Feb 28, 1999",24,Albania,€7.50m
198,Andrea Consigli,2889,Sassuolo,36, GK  ,35,3150,0,0.0,35.4,76.4,0.0,7.8,0.0,6.32,0,0,0,0.0,0.3,1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0,GK,"Jan 27, 1987",36,Italy,€1.00m
199,Abdou Harroui,2889,Sassuolo,25," DMC,M(R)  ",5(18),637,0,0.3,12.8,84.4,0.1,0.1,0.0,6.31,2,2,0,0.6,0.4,0,0.5,0.1,0.0,0.6,0.5,0.7,0.1,0.6,0.0,0.4,0.2,0.0,0,M,"Jan 13, 1998",25,Morocco,€2.70m
200,Gian Marco Ferrari,2889,Sassuolo,31, D(C)  ,24(9),2221,0,0.1,38.8,86.3,0.0,3.1,0.0,6.31,1,5,0,0.2,1.5,0,0.0,0.9,0.0,0.1,0.3,0.7,0.7,0.7,0.9,2.5,0.2,0.6,0,D,"May 15, 1992",31,Italy,€2.00m
201,Kristian Thorstvedt,2889,Sassuolo,24, M(C)  ,13(18),1133,1,0.3,15.2,77.3,0.0,0.4,0.0,6.3,2,5,0,0.6,0.9,0,0.2,0.7,0.0,0.4,0.6,0.5,0.5,0.6,0.0,0.4,0.4,0.2,0,AM,"Mar 13, 1999",24,Norway,€7.50m
202,Carlos Augusto,269,Monza,24," D(L),M(L)  ",35,3087,5,0.7,39.4,84.7,0.3,1.1,0.1,6.99,6,4,0,1.2,1.6,4,0.9,0.5,0.2,0.8,1.3,2.1,0.7,1.2,0.2,2.1,0.6,0.2,0,M,"Jan 7, 1999",24,Brazil,€15.00m
203,Armando Izzo,269,Monza,31, D(C)  ,29(1),2475,0,0.5,52.0,87.7,0.1,3.3,0.0,6.93,1,10,0,0.5,1.3,3,0.4,1.5,0.0,0.3,0.4,2.4,1.7,1.5,0.1,2.6,0.5,0.6,0,D,"Mar 2, 1992",31,Italy,€3.00m
204,Matteo Pessina,269,Monza,26, AM(CR)  ,34(1),2938,3,0.6,56.2,86.5,0.2,2.3,0.0,6.86,5,6,0,0.8,1.1,0,1.0,1.5,0.0,1.0,1.8,1.6,1.1,1.2,0.1,0.9,1.0,0.4,0,M,"Apr 21, 1997",26,Italy,€15.00m
205,Michele Di Gregorio,269,Monza,25, GK  ,37,3330,1,0.0,34.5,71.9,0.0,6.7,0.0,6.79,0,0,0,0.0,0.1,3,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.8,0.1,0.0,0,GK,"Jul 27, 1997",25,Italy,€8.00m
206,Nicolò Rovella,269,Monza,21, DMC  ,21(4),1749,2,0.9,53.0,89.7,0.4,3.9,0.0,6.78,1,6,1,0.8,0.4,0,0.2,0.8,0.1,0.3,0.8,1.8,1.6,1.0,0.1,0.6,0.9,0.0,0,DM,"Dec 4, 2001",21,Italy,€18.00m
207,Patrick Ciurria,269,Monza,28, M(CR)  ,31(5),2757,5,1.0,30.3,82.5,0.8,1.1,0.0,6.74,6,4,0,1.4,0.3,3,0.5,1.1,0.2,0.4,1.3,0.9,0.2,0.9,0.0,0.7,0.4,0.1,0,M,"Feb 9, 1995",28,Italy,€5.00m
208,Stefano Sensi,269,Monza,27, AM(C)  ,21(7),1629,1,0.9,43.7,87.4,0.5,3.1,0.1,6.64,3,8,0,0.6,0.3,1,0.4,1.8,0.1,0.5,1.1,1.5,0.7,0.6,0.0,0.1,1.1,0.1,0,M,"Aug 5, 1995",27,Italy,€8.00m
209,Dany Mota,269,Monza,25," AM(C),FW  ",21(8),1925,1,0.9,19.2,74.2,0.2,0.6,0.0,6.64,5,2,0,1.0,1.1,0,1.2,1.1,0.4,1.2,2.6,0.3,0.2,0.7,0.0,0.9,0.3,0.0,0,FW,"May 2, 1998",25,Portugal,€6.00m
210,Pablo Marí,269,Monza,29, D(C)  ,28(2),2489,0,0.1,53.5,88.8,0.0,4.4,0.0,6.61,1,4,0,0.3,2.0,0,0.1,0.3,0.0,0.2,0.3,1.2,1.0,1.0,0.5,3.6,0.3,0.5,0,D,"Aug 31, 1993",29,Spain,€5.00m
211,Andrea Colpani,269,Monza,24, AM(C)  ,10(17),944,1,0.6,13.6,83.2,0.4,0.6,0.1,6.54,4,1,0,0.9,0.2,0,0.7,1.0,0.0,0.6,0.8,0.5,0.1,0.8,0.0,0.2,0.1,0.1,0,AM,"May 11, 1999",24,Italy,€4.00m
212,Andrea Petagna,269,Monza,27, FW  ,19(12),1671,5,1.0,13.7,74.3,0.0,0.5,0.1,6.51,4,2,0,1.2,1.3,1,0.6,1.0,0.3,1.4,2.1,0.2,0.1,0.9,0.0,0.6,0.1,0.1,0,FW,"Jun 30, 1995",28,Italy,€10.00m
213,Gianluca Caprari,269,Monza,29," AM(CLR),FW  ",32(5),2466,2,0.8,26.8,83.2,0.5,1.0,0.1,6.5,5,7,0,1.4,0.2,1,1.1,1.4,0.2,0.9,2.1,0.4,0.2,0.9,0.0,0.1,0.5,0.0,0,FW,"Jul 30, 1993",29,Italy,€8.00m
214,Luca Caldirola,269,Monza,32, D(CL)  ,27(4),2360,0,0.1,45.9,88.3,0.0,2.1,0.0,6.48,2,5,0,0.3,1.1,0,0.0,0.8,0.0,0.0,0.2,0.8,0.8,1.0,0.3,2.1,0.4,0.6,0,D,"Feb 1, 1991",32,Italy,€1.50m
215,José Machín,269,Monza,26, M(C)  ,11(14),1119,2,0.4,26.0,84.2,0.1,0.9,0.1,6.35,0,4,0,0.4,0.2,0,0.3,0.5,0.0,0.5,0.6,1.1,0.5,0.8,0.0,0.6,0.7,0.1,0,M,"Aug 14, 1996",26,Equatorial Guinea,€1.50m
216,Samuele Birindelli,269,Monza,23, M(R)  ,14(17),1397,1,0.6,19.1,75.7,0.6,0.6,0.0,6.33,0,8,0,0.5,0.2,0,0.4,0.5,0.1,0.5,0.8,1.1,0.5,0.5,0.1,0.8,0.4,0.3,0,D,"Jul 19, 1999",23,Italy,€2.30m
217,Rafael Leão,80,AC Milan,24," AM(CL),FW  ",28(7),2434,8,1.4,21.2,74.4,0.5,1.3,0.1,7.19,15,5,1,2.6,0.8,8,2.2,0.9,0.3,1.1,2.0,0.2,0.4,0.6,0.0,0.2,0.2,0.1,0,FW,"Jun 10, 1999",24,Portugal,€90.00m
218,Ismaël Bennacer,80,AC Milan,25, M(C)  ,24(4),2015,2,1.5,47.8,89.2,0.8,3.3,0.1,6.96,2,5,0,0.6,0.8,2,1.0,0.9,0.0,0.8,1.5,2.1,0.9,1.3,0.0,0.5,0.8,0.3,0,DM,"Dec 1, 1997",25,Algeria,€40.00m
219,Sandro Tonali,80,AC Milan,23, DMC  ,30(4),2721,7,1.8,41.3,81.0,0.9,2.5,0.1,6.91,2,7,0,0.9,0.4,2,0.3,0.9,0.1,0.3,1.2,1.9,0.7,1.0,0.1,0.5,0.5,0.3,0,DM,"May 8, 2000",23,Italy,€50.00m
220,Fikayo Tomori,80,AC Milan,25, D(CR)  ,32(1),2765,1,0.3,57.5,88.9,0.0,5.1,0.1,6.89,1,5,0,0.3,1.9,2,0.1,0.8,0.0,0.1,0.3,2.1,0.9,0.8,0.3,2.3,0.4,0.8,0,D,"Dec 19, 1997",25,England,€40.00m
221,Olivier Giroud,80,AC Milan,36, FW  ,25(8),2148,5,0.7,16.8,63.3,0.0,0.2,0.0,6.88,13,6,1,2.4,3.1,1,0.2,0.7,0.5,0.5,1.9,0.2,0.1,1.2,0.0,0.7,0.2,0.1,0,FW,"Sep 30, 1986",36,France,€4.00m
222,Theo Hernández,80,AC Milan,25," D(L),M(L)  ",32,2777,3,1.2,43.2,81.1,1.0,1.9,0.0,6.87,4,7,0,1.6,1.2,2,0.6,1.8,0.1,0.6,1.4,1.3,0.7,0.7,0.1,1.0,0.5,0.2,1,D,"Oct 6, 1997",25,France,€60.00m
223,Junior Messias,80,AC Milan,32," M(CR),FW  ",19(6),1511,2,0.6,20.5,79.1,0.1,0.8,0.0,6.82,5,3,0,1.3,1.0,2,1.4,1.0,0.0,0.6,1.3,1.0,0.3,1.0,0.0,1.0,0.6,0.2,0,FW,"May 13, 1991",32,Brazil,€4.50m
224,Rade Krunic,80,AC Milan,29, M(CL)  ,18(5),1659,1,0.7,41.2,85.9,0.0,1.1,0.0,6.81,0,8,0,0.6,1.2,1,0.8,0.8,0.0,0.3,0.4,1.7,0.7,0.7,0.0,0.8,1.5,0.5,0,DM,"Oct 7, 1993",29,Bosnia-Herzegovina,€10.00m
225,Brahim Díaz,80,AC Milan,23, AM(CLR)  ,27(6),1947,7,1.2,20.8,82.2,0.1,0.5,0.2,6.79,6,3,0,1.1,0.1,2,1.2,1.5,0.1,1.5,2.2,1.0,0.2,0.9,0.0,0.1,0.3,0.0,0,AM,"Aug 3, 1999",23,Morocco,€20.00m
226,Davide Calabria,80,AC Milan,26," D(LR),M(R)  ",21(4),1697,4,0.8,42.3,82.5,0.6,1.5,0.0,6.77,1,6,0,0.6,0.5,0,0.1,0.6,0.0,0.3,0.6,2.8,1.0,0.6,0.2,1.2,0.9,0.3,0,D,"Dec 6, 1996",26,Italy,€20.00m
227,Malick Thiaw,80,AC Milan,21, D(C)  ,15(5),1364,0,0.1,52.5,88.4,0.0,3.4,0.0,6.76,0,5,0,0.4,2.6,0,0.1,0.4,0.1,0.2,0.2,1.6,0.6,0.7,0.2,3.3,0.5,0.3,0,D,"Aug 8, 2001",21,Germany,€20.00m
228,Mike Maignan,80,AC Milan,27, GK  ,22,1979,1,0.0,31.4,80.6,0.0,5.0,0.0,6.64,0,0,0,0.0,0.1,1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,GK,"Jul 3, 1995",27,France,€45.00m
229,Alexis Saelemaekers,80,AC Milan,23, M(R)  ,14(16),1399,3,0.7,17.8,81.3,0.5,0.5,0.0,6.59,2,1,0,1.2,0.3,1,1.0,0.7,0.1,0.7,1.3,1.0,0.6,0.8,0.0,0.2,0.7,0.0,0,FW,"Jun 27, 1999",24,Belgium,€15.00m
230,Pierre Kalulu,80,AC Milan,23, D(CR)  ,26(8),2544,0,0.3,50.1,88.7,0.2,2.6,0.1,6.59,1,4,0,0.3,1.1,1,0.3,0.7,0.1,0.1,0.7,1.7,1.2,0.7,0.3,1.4,0.4,0.5,0,D,"Jun 5, 2000",23,France,€30.00m
231,Ante Rebic,80,AC Milan,29," AM(CLR),FW  ",10(13),977,2,0.6,12.5,62.2,0.2,0.3,0.1,6.46,3,4,0,1.2,0.5,1,0.7,0.7,0.3,0.7,1.1,0.4,0.0,0.8,0.0,0.2,0.3,0.0,0,FW,"Sep 21, 1993",29,Croatia,€6.00m
232,Tommaso Pobega,80,AC Milan,23, M(C)  ,9(10),877,0,0.3,20.7,77.2,0.1,1.3,0.0,6.42,2,4,0,1.1,0.7,0,0.1,0.3,0.0,0.3,0.5,1.4,0.5,1.6,0.0,0.6,0.4,0.2,0,M,"Jul 15, 1999",23,Italy,€14.00m
233,Charles De Ketelaere,80,AC Milan,22," M(CLR),FW  ",9(23),1102,1,0.6,11.4,79.4,0.0,0.2,0.1,6.38,0,2,0,0.6,0.6,0,1.1,0.5,0.1,0.9,0.8,0.8,0.1,0.6,0.0,0.3,0.5,0.1,0,AM,"Mar 10, 2001",22,Belgium,€22.00m
234,Divock Origi,80,AC Milan,28," AM(LR),FW  ",10(17),1015,1,0.4,6.7,70.2,0.0,0.1,0.0,6.32,2,1,0,1.1,0.6,1,0.6,0.6,0.2,0.9,1.4,0.4,0.0,0.5,0.0,0.5,0.2,0.1,0,FW,"Apr 18, 1995",28,Belgium,€6.00m
235,Cristiano Biraghi,73,Fiorentina,30," D(L),M(L)  ",30(3),2556,4,2.5,42.3,78.5,2.7,2.4,0.0,6.92,2,1,0,0.8,0.6,2,0.2,1.2,0.0,0.2,0.5,2.0,0.4,0.9,0.4,1.2,1.0,0.2,1,D,"Sep 1, 1992",30,Italy,€5.00m
236,Christian Kouamé,73,Fiorentina,25," AM(LR),FW  ",22(6),1871,4,1.4,21.0,73.3,0.5,0.5,0.0,6.79,4,5,0,1.5,2.2,3,0.8,2.0,0.3,1.5,2.9,1.0,0.4,1.1,0.0,0.2,0.3,0.1,0,FW,"Dec 6, 1997",25,Cote d'Ivoire,€12.00m
237,Nicolás González,73,Fiorentina,25," M(CLR),FW  ",13(11),1355,1,0.8,21.8,69.3,0.3,1.0,0.0,6.79,6,3,0,2.5,2.7,2,1.0,2.3,0.2,0.6,1.9,0.7,0.2,0.7,0.0,0.3,0.5,0.0,0,FW,"Apr 6, 1998",25,Argentina,€30.00m
238,Rolando Mandragora,73,Fiorentina,25, DMC  ,22(7),1955,4,1.2,31.1,84.4,0.8,2.3,0.0,6.71,2,8,0,1.3,1.2,1,0.2,0.6,0.0,0.3,0.4,1.4,0.6,1.1,0.0,0.7,1.0,0.1,0,DM,"Jun 29, 1997",26,Italy,€10.00m
239,Giacomo Bonaventura,73,Fiorentina,33, M(CLR)  ,21(9),1914,1,1.1,28.7,85.6,0.4,1.2,0.1,6.69,5,4,1,1.6,0.5,2,0.8,1.3,0.1,1.0,0.8,1.2,0.5,0.8,0.0,0.1,0.4,0.0,0,M,"Aug 22, 1989",33,Italy,€2.50m
240,Dodô,73,Fiorentina,24, D(R)  ,28(5),2341,3,0.8,37.3,84.2,0.3,1.6,0.0,6.64,1,3,1,0.3,0.6,1,1.0,1.2,0.0,0.5,1.1,1.2,0.8,0.8,0.4,0.8,0.7,0.1,0,D,"Nov 17, 1998",24,Brazil,€20.00m
241,Arthur Cabral,73,Fiorentina,25, FW  ,15(13),1433,1,0.5,9.4,69.1,0.0,0.2,0.0,6.61,8,4,0,1.9,1.8,1,0.5,0.6,0.1,0.9,2.1,0.3,0.0,0.9,0.0,0.4,0.1,0.0,0,FW,"Apr 25, 1998",25,Brazil,€20.00m
242,Jonathan Ikoné,73,Fiorentina,25," AM(CLR),FW  ",24(9),2012,4,0.9,18.8,84.1,0.1,1.2,0.1,6.58,4,4,0,1.5,0.4,1,1.5,0.8,0.2,1.4,1.8,0.5,0.1,0.8,0.0,0.0,0.3,0.0,0,FW,"May 2, 1998",25,France,€16.00m
243,Aleksa Terzic,73,Fiorentina,23, D(L)  ,8(14),929,1,1.1,24.1,85.9,1.4,1.3,0.0,6.58,1,2,0,0.5,0.3,0,0.7,0.5,0.1,0.3,0.6,0.7,0.2,0.2,0.1,0.7,0.5,0.2,0,D,"Aug 17, 1999",23,Serbia,€2.00m
244,Pietro Terracciano,73,Fiorentina,33, GK  ,29,2610,0,0.0,33.0,73.5,0.0,8.2,0.0,6.51,0,1,0,0.0,0.2,1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.8,0.0,0.0,0,GK,"Mar 8, 1990",33,Italy,€2.00m
245,Riccardo Saponara,73,Fiorentina,31, AM(CLR)  ,14(15),1207,3,0.7,14.4,75.7,0.3,0.3,0.0,6.47,4,4,0,1.3,0.3,2,0.6,0.8,0.2,0.7,1.0,0.3,0.2,0.5,0.0,0.3,0.1,0.0,0,AM,"Dec 21, 1991",31,Italy,€2.00m
246,Sofyan Amrabat,73,Fiorentina,26, DMC  ,24(5),2007,1,0.4,50.1,89.8,0.3,4.6,0.0,6.46,0,11,0,0.4,0.4,0,0.4,1.0,0.0,0.6,0.7,1.3,0.7,1.9,0.0,0.6,0.4,0.2,0,DM,"Aug 21, 1996",26,Morocco,€30.00m
247,Alfred Duncan,73,Fiorentina,30, DMC  ,13(12),1107,0,0.6,20.2,80.8,0.4,1.1,0.0,6.4,1,3,0,0.4,0.4,0,0.5,0.5,0.0,0.6,0.7,0.7,0.3,1.0,0.0,0.2,0.4,0.0,0,M,"Mar 10, 1993",30,Ghana,€4.00m
248,Antonín Barák,73,Fiorentina,28, AM(CR)  ,21(9),1807,0,0.7,23.2,83.5,0.1,1.0,0.0,6.38,2,4,0,1.1,0.6,0,0.6,0.6,0.1,0.9,1.1,0.7,0.1,0.4,0.0,0.4,0.3,0.1,0,AM,"Dec 3, 1994",28,Czech Republic,€10.00m
249,Destiny Udogie,86,Udinese,20, M(L)  ,31(2),2714,4,1.0,29.2,83.0,0.2,0.6,0.0,6.87,3,5,0,0.8,0.5,0,1.5,1.8,0.2,1.1,1.8,2.2,1.1,1.1,0.2,0.5,0.8,0.2,0,D,"Nov 28, 2002",20,Italy,€25.00m
250,Jaka Bijol,86,Udinese,24," D(C),M(C),FW  ",32,2732,2,0.3,42.9,85.0,0.0,3.7,0.1,6.86,3,10,0,0.6,2.8,2,0.1,0.2,0.0,0.1,0.3,1.2,0.9,0.9,0.6,5.1,0.3,0.8,0,D,"Feb 5, 1999",24,Slovenia,€10.00m
251,Roberto Pereyra,86,Udinese,32," M(CLR),FW  ",33(1),2837,7,1.4,33.7,84.5,0.6,1.1,0.0,6.77,5,7,0,1.2,0.1,3,1.1,1.4,0.1,1.1,1.6,1.1,0.5,0.9,0.0,0.6,0.8,0.1,0,M,"Jan 7, 1991",32,Argentina,€6.00m
252,Rodrigo Becão,86,Udinese,27, D(C)  ,28,2487,1,0.4,43.9,80.3,0.1,2.9,0.0,6.75,2,11,1,0.7,2.3,1,0.2,1.1,0.2,0.1,0.6,2.5,0.9,1.4,0.4,2.2,0.5,0.9,1,D,"Jan 19, 1996",27,Brazil,€10.00m
253,Bram Nuytinck,271,Sampdoria,33, D(C)  ,19,1504,1,0.2,34.3,85.4,0.0,1.8,0.0,6.67,0,4,0,0.2,1.5,0,0.0,0.4,0.0,0.1,0.2,2.8,1.2,1.2,0.4,4.3,0.6,1.1,0,D,"May 4, 1990",33,Netherlands,€1.00m
254,Sandi Lovric,86,Udinese,25, AM(C)  ,28(9),2351,6,1.3,23.7,83.9,0.7,1.4,0.0,6.66,5,4,0,1.9,0.2,1,0.4,0.9,0.0,0.6,1.4,1.1,0.7,0.8,0.0,0.5,0.5,0.1,0,M,"Mar 28, 1998",25,Slovenia,€10.00m
255,Beto,86,Udinese,25, FW  ,23(10),2132,1,0.7,8.8,65.7,0.0,0.2,0.0,6.66,10,2,0,1.8,2.2,3,1.0,0.8,0.3,1.3,3.5,0.5,0.2,1.1,0.0,0.9,0.4,0.1,0,FW,"Jan 31, 1998",25,Portugal,€25.00m
256,Walace,86,Udinese,28, DMC  ,37,3200,1,0.5,46.9,84.7,0.1,3.2,0.0,6.66,0,6,0,0.9,0.6,0,0.3,1.1,0.0,0.8,1.1,2.2,1.4,1.1,0.1,1.2,1.3,0.3,0,DM,"Apr 4, 1995",28,Brazil,€7.00m
257,Nehuén Pérez,86,Udinese,23, D(C)  ,33(1),2831,0,0.3,49.0,86.4,0.1,4.4,0.0,6.65,2,7,1,0.5,1.1,1,0.1,0.3,0.0,0.3,0.4,2.3,1.0,0.9,0.4,2.8,0.5,0.7,1,D,"Jun 24, 2000",23,Argentina,€10.00m
258,Marco Silvestri,86,Udinese,32, GK  ,38,3420,0,0.0,27.2,75.0,0.0,4.6,0.0,6.55,0,0,0,0.0,0.3,0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0,GK,"Mar 2, 1991",32,Italy,€5.00m
259,Isaac Success,86,Udinese,27," AM(LR),FW  ",21(9),1821,6,1.0,18.3,67.5,0.0,0.7,0.0,6.54,1,4,0,1.2,1.3,0,1.0,2.6,0.4,1.5,3.2,0.3,0.1,1.1,0.0,0.6,0.2,0.1,0,FW,"Jan 7, 1996",27,Nigeria,€4.00m
